63500,Apr 17 2007,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-32/home/63744992
49000,Dec 14 2006,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-303/home/63740527
38000,Oct 5 2006,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-124/home/63745082
122500,Aug 1 2006,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-14/home/63740547
55000,May 23 2006,802,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-266/home/63740531
50000,Apr 20 2006,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-274/home/63745079
119500,Mar 29 2006,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-49/home/63744990
95000,Mar 2 2006,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-333/home/145587104
50000,Dec 23 2005,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-181/home/63740550
74888,Aug 29 2005,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-349/home/63744984
73000,May 6 2005,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-186/home/63745091
105000,Apr 13 2005,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-77/home/58634900
48000,Dec 28 2004,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-288/home/63740579
20000,Nov 1 2004,844,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-257/home/63740528
20000,Oct 26 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-190/home/63740530
46000,Sep 30 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-269/home/63740529
118500,Aug 27 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-133/home/63740517
58000,Aug 25 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-2/home/58634912
110000,Aug 19 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-290/home/58635552
109000,Jun 23 2004,818,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-5/home/63740544
56500,Jun 9 2004,818,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-347/home/63740526
47500,May 21 2004,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-274/home/63740519
90000,Mar 30 2004,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-223/home/63740576
23000,Mar 1 2004,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-244/home/63740520
37500,Dec 17 2003,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-152/home/63740518
71000,Sep 25 2003,818,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-207/home/63740507
44000,Aug 15 2003,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-185/home/63740516
67500,Jun 23 2003,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-264/home/39579472
20000,Apr 30 2003,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-16/home/63740543
35000,Mar 10 2003,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-36/home/63740557
125000,Jun 28 2002,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-298/home/58634911
87000,Jun 12 2002,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-135/home/145585925
66000,May 17 2002,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-350/home/63740571
85000,Mar 29 2002,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-342/home/63740541
75000,Mar 20 2002,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-166/home/58634910
59900,Dec 14 2001,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-165/home/145587209
137900,Nov 29 2001,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-86/home/58634903
160000,Nov 26 2001,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-51/home/58635155
62500,Oct 1 2001,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-291/home/63740551
157000,Jul 17 2001,995,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-225/home/63740567
65300,Jun 15 2000,825,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-109/home/113794762
40000,May 11 2000,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-323/home/113794761
43000,Mar 13 2000,750,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-228/home/145587116
48000,Aug 31 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-241/home/145585927
47500,Jul 28 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-78/home/63740536
48000,Jun 18 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-276/home/63740582
39000,Jun 14 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-56/home/63740533
69000,May 28 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-202/home/63740535
90000,Feb 22 1999,695,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-48/home/63740532
69000,Nov 25 1998,600,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-188/home/58634902
65000,Sep 28 1998,575,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-335/home/63740549
